RunId,iteration,Step,green,yellow,red,total,cumulative_distance,step_green_zero,step_yellow_zero,step_red_zero,step_total_zero,step_all_zero,cleaned,steps_executed,disposed_green,disposed_yellow,disposed_red,disposed_total,n_green_agents,n_yellow_agents,n_red_agents,n_green_waste,n_yellow_waste,n_red_waste,width,height,exploration_share_interval_steps,policy_profile_green,policy_profile_yellow,policy_profile_red,seed,config
2,0,58,2,12,13,27,444,,,,,,False,58,0,0,12,12,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,59,2,12,13,27,435,,,,,,False,59,0,0,12,12,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,60,2,12,12,26,432,,,,,,False,60,0,0,13,13,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,61,2,10,13,25,398,,,,,,False,61,0,0,13,13,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,62,2,10,13,25,396,,,,,,False,62,0,0,13,13,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,63,2,10,13,25,392,,,,,,False,63,0,0,13,13,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,64,2,10,13,25,386,,,,,,False,64,0,0,13,13,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,65,2,10,12,24,381,,,,,,False,65,0,0,14,14,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,66,2,10,12,24,378,,,,,,False,66,0,0,14,14,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,67,2,10,12,24,377,,,,,,False,67,0,0,14,14,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,68,2,10,12,24,372,,,,,,False,68,0,0,14,14,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,69,2,9,12,23,366,,,,,,False,69,0,1,14,15,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,70,2,9,12,23,362,,,,,,False,70,0,1,14,15,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,71,2,9,12,23,353,,,,,,False,71,0,1,14,15,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,72,2,9,11,22,349,,,,,,False,72,0,1,15,16,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,73,2,9,11,22,344,,,,,,False,73,0,1,15,16,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,74,2,9,11,22,339,,,,,,False,74,0,1,15,16,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,75,2,9,11,22,332,,,,,,False,75,0,1,15,16,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,76,2,8,11,21,328,,,,,,False,76,0,2,15,17,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,77,2,8,11,21,322,,,,,,False,77,0,2,15,17,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,78,2,8,11,21,317,,,,,,False,78,0,2,15,17,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,79,2,8,11,21,309,,,,,,False,79,0,2,15,17,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,80,1,8,11,20,305,,,,,,False,80,1,2,15,18,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,81,1,8,11,20,297,,,,,,False,81,1,2,15,18,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,82,1,8,10,19,294,,,,,,False,82,1,2,16,19,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,83,1,8,10,19,289,,,,,,False,83,1,2,16,19,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,84,1,8,10,19,287,,,,,,False,84,1,2,16,19,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,85,1,8,10,19,282,,,,,,False,85,1,2,16,19,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,86,1,8,9,18,279,,,,,,False,86,1,2,17,20,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,87,1,8,9,18,278,,,,,,False,87,1,2,17,20,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,88,1,8,9,18,271,,,,,,False,88,1,2,17,20,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,89,1,8,9,18,270,,,,,,False,89,1,2,17,20,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,90,1,8,9,18,267,,,,,,False,90,1,2,17,20,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,91,1,8,9,18,264,,,,,,False,91,1,2,17,20,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,92,1,7,9,17,257,,,,,,False,92,1,3,17,21,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,93,1,7,9,17,257,,,,,,False,93,1,3,17,21,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,94,1,7,9,17,253,,,,,,False,94,1,3,17,21,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,95,1,7,9,17,245,,,,,,False,95,1,3,17,21,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,96,1,7,8,16,238,,,,,,False,96,1,3,18,22,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,97,1,7,8,16,235,,,,,,False,97,1,3,18,22,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,98,1,7,8,16,228,,,,,,False,98,1,3,18,22,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,99,1,7,8,16,219,,,,,,False,99,1,3,18,22,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,100,1,6,8,15,215,,,,,,False,100,1,4,18,23,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,101,1,6,8,15,211,,,,,,False,101,1,4,18,23,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,102,1,6,8,15,207,,,,,,False,102,1,4,18,23,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,103,1,6,8,15,205,,,,,,False,103,1,4,18,23,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,104,1,5,8,14,198,,,,,,False,104,1,5,18,24,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,105,1,5,8,14,195,,,,,,False,105,1,5,18,24,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,106,1,5,8,14,189,,,,,,False,106,1,5,18,24,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,107,1,5,8,14,187,,,,,,False,107,1,5,18,24,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,108,1,4,8,13,180,,,,,,False,108,1,6,18,25,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,109,1,4,8,13,179,,,,,,False,109,1,6,18,25,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,110,1,4,8,13,175,,,,,,False,110,1,6,18,25,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,111,1,4,8,13,171,,,,,,False,111,1,6,18,25,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,112,1,4,7,12,168,,,,,,False,112,1,6,19,26,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,113,1,4,7,12,163,,,,,,False,113,1,6,19,26,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,114,1,4,7,12,162,,,,,,False,114,1,6,19,26,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,115,1,4,6,11,156,,,,,,False,115,1,6,20,27,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,116,1,4,6,11,152,,,,,,False,116,1,6,20,27,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,117,1,4,6,11,146,,,,,,False,117,1,6,20,27,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,118,1,3,6,10,143,,,,,,False,118,1,7,20,28,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,119,1,3,6,10,140,,,,,,False,119,1,7,20,28,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,120,1,3,6,10,135,,,,,,False,120,1,7,20,28,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,121,1,2,6,9,135,,,,,,False,121,1,8,20,29,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,122,1,2,6,9,132,,,,,,False,122,1,8,20,29,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,123,1,2,6,9,130,,,,,,False,123,1,8,20,29,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,124,1,2,5,8,127,,,,,,False,124,1,8,21,30,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,125,1,2,5,8,124,,,,,,False,125,1,8,21,30,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,126,1,2,5,8,121,,,,,,False,126,1,8,21,30,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,127,1,2,5,8,116,,,,,,False,127,1,8,21,30,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,128,1,2,5,8,111,,,,,,False,128,1,8,21,30,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,129,0,2,5,7,107,129.0,,,,,False,129,2,8,21,31,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,130,0,2,5,7,105,129.0,,,,,False,130,2,8,21,31,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,131,0,2,5,7,101,129.0,,,,,False,131,2,8,21,31,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,132,0,2,5,7,99,129.0,,,,,False,132,2,8,21,31,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,133,0,2,4,6,96,129.0,,,,,False,133,2,8,22,32,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,134,0,2,4,6,94,129.0,,,,,False,134,2,8,22,32,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,135,0,2,4,6,90,129.0,,,,,False,135,2,8,22,32,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,136,0,2,4,6,86,129.0,,,,,False,136,2,8,22,32,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,137,0,2,3,5,83,129.0,,,,,False,137,2,8,23,33,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
2,0,138,0,2,3,5,82,129.0,,,,,False,138,2,8,23,33,14,14,14,18,18,18,22,22,10,widespread_com_smart_explo,widespread_com_smart_explo,widespread_com_smart_explo,4002,"A(g14,y14,r14)-W(g18,y18,r18)-G(22x22)-P(gwidespread_com_smart_explo,ywidespread_com_smart_explo,rwidespread_com_smart_explo)"
